,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
760,on,0.161,{'off': -0.322},synonym_antonym,0.0,0.0,0.0,0.0,0.0
761,rocker,0.161,{'bottom': -0.419},antonym,0.0,0.0,0.0,0.0,0.0
762,loves,0.16,{'hate': -1.427},antonym,0.0,0.0,0.0,0.0,0.0
763,today,0.16,{'take': -0.165},antonym,0.0,0.0,0.0,1.0,0.0
764,unusual,0.16,"{'unimpressive': -0.462, 'inferior': -0.644, 'stale': -0.503, 'humorless': -0.308, 'like': -0.466, 'same': -0.222}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
765,cunning,0.159,"{'stupid': -1.579, 'unintelligent': -0.471}",antonym,0.0,0.0,0.0,0.0,0.0
766,distinct,0.159,{'same': -0.222},antonym,0.0,0.0,0.0,0.0,0.0
767,factual,0.159,"{'unreal': -0.428, 'false': -1.067, 'potential': -0.333}",antonym,0.0,0.0,0.0,0.0,0.0
768,fitting,0.159,"{'wrong': -0.539, 'inappropriate': -0.311}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
769,hopeless,0.159,{'optimistic': -0.321},antonym,0.0,0.0,0.0,0.0,0.0
770,joy,0.159,"{'miss': -0.35, 'failure': -0.707, 'defeat': -0.193, 'lose': -0.328, 'color': -0.857, 'low': -0.399, 'hate': -1.427, 'dull': -1.881, 'courage': -0.266, 'empty': -0.278}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
771,rise,0.159,"{'stay': -0.999, 'fall': -0.154, 'down': -0.43}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
772,rolled,0.159,{'free': -0.331},antonym,0.0,0.0,0.0,0.0,0.0
773,prisoners,0.158,{'free': -0.331},antonym,0.0,0.0,0.0,0.0,0.0
774,river,0.158,{'slow': -0.744},antonym,0.0,0.0,0.0,0.0,0.0
775,spy,0.158,{'loser': -0.469},antonym,0.0,0.0,0.0,0.0,0.0
776,wacky,0.158,{'wise': -0.886},antonym,0.0,0.0,0.0,0.0,0.0
777,wild,0.158,{'tame': -0.419},antonym,0.0,0.0,0.0,0.0,0.0
778,late,0.157,{'immature': -0.17},antonym,0.0,0.0,0.0,0.0,0.0
779,light,0.157,"{'dull': -1.881, 'bright': -1.022, 'stand': -0.321, 'sit': -0.259, 'stupidity': -0.277, 'wet': -0.313, 'night': -0.394, 'heavy': -0.991, 'defeat': -0.193}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
780,movement,0.157,"{'ride': -0.272, 'stay': -0.999, 'fall': -0.154, 'side': -0.243, 'bottom': -0.419, 'down': -0.43, 'stand': -0.321, 'lie': -0.273, 'set': -0.323, 'curse': -0.19, 'slow': -0.744, 'dislike': -0.877, 'woman': -0.286, 'death': -0.173, 'birth': -0.177, 'hire': -0.155, 'misfortune': -0.334}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
781,noting,0.157,"{'mature': -0.179, 'immature': -0.17, 'hold': -0.359, 'add': -0.34, 'accept': -0.365, 'defeat': -0.193}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
782,villain,0.157,{'functional': -0.159},antonym,0.0,0.0,0.0,0.0,0.0
783,10,0.156,"{'all': -0.429, 'stay': -0.999, 'woman': -0.286}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
784,elementary,0.156,"{'difficult': -0.32, 'hard': -0.5, 'demanding': -0.175}",antonym,0.0,0.0,0.0,0.0,0.0
785,fairly,0.156,{'ugly': -0.681},antonym,0.0,0.0,0.0,0.0,0.0
786,previous,0.156,{'future': -0.315},antonym,0.0,0.0,0.0,0.0,0.0
787,surrounds,0.156,"{'miss': -0.35, 'free': -0.331}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
788,truth,0.156,"{'general': -0.433, 'particular': -0.255}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
789,water,0.156,"{'empty': -0.278, 'young': -0.295, 'wet': -0.313, 'stay': -0.999, 'calm': -0.168, 'worst': -2.915}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
790,assault,0.155,"{'calm': -0.168, 'empty': -0.278, 'miss': -0.35, 'fail': -0.441}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
791,baby,0.155,"{'wise': -0.886, 'old': -0.252, 'experienced': -0.277}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
792,hunter,0.155,{'tame': -0.419},antonym,0.0,0.0,0.0,0.0,0.0
793,renovated,0.155,"{'curse': -0.19, 'bore': -0.785, 'stay': -0.999}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
794,reviews,0.155,{'miss': -0.35},antonym,0.0,0.0,0.0,0.0,0.0
795,safe,0.155,{'painful': -0.48},synonym_antonym,0.0,0.0,0.0,0.0,0.0
796,touches,0.155,{'miss': -0.35},antonym,0.0,0.0,0.0,0.0,0.0
797,advancement,0.154,{'fall': -0.154},antonym,0.0,0.0,0.0,0.0,0.0
798,repeating,0.154,"{'take': -0.165, 'ending': -0.324}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
799,stronger,0.154,"{'weakness': -0.161, 'weak': -0.894}",antonym,0.0,0.0,0.0,0.0,0.0
800,dying,0.153,{'death': -0.173},antonym,0.0,0.0,0.0,0.0,0.0
801,fourth,0.153,"{'all': -0.429, 'add': -0.34}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
802,millennium,0.153,"{'night': -0.394, 'poor': -1.874}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
803,perform,0.153,"{'worst': -2.915, 'lack': -0.445, 'stay': -0.999, 'fail': -0.441, 'take': -0.165, 'miss': -0.35, 'continue': -0.156, 'inferior': -0.644, 'stupidity': -0.277, 'wet': -0.313}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
804,100,0.152,{'all': -0.429},synonym_antonym,0.0,0.0,0.0,0.0,0.0
805,celebration,0.152,"{'failure': -0.707, 'defeat': -0.193, 'lose': -0.328, 'ending': -0.324, 'appearance': -0.346, 'functional': -0.159}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
806,heist,0.152,{'stay': -0.999},synonym_antonym,0.0,0.0,0.0,0.0,0.0
807,resources,0.152,"{'lose': -0.328, 'admit': -0.356}",antonym,0.0,0.0,0.0,0.0,0.0
808,27,0.151,{'all': -0.429},synonym_antonym,0.0,0.0,0.0,0.0,0.0
809,encourage,0.151,"{'near': -0.238, 'take': -0.165, 'tune': -0.162, 'miss': -0.35, 'start': -0.201, 'empty': -0.278, 'fail': -0.441}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
810,every,0.151,{'no': -0.644},antonym,0.0,0.0,0.0,0.0,0.0
811,important,0.151,{'worthless': -0.359},antonym,1.0,1.0,0.0,0.0,0.0
812,romantic,0.151,"{'loser': -0.469, 'practical': -0.166}",synonym_antonym,1.0,1.0,1.0,1.0,0.931
813,ecstasy,0.15,"{'strange': -0.367, 'hire': -0.155, 'dull': -1.881, 'courage': -0.266}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
814,fame,0.15,{'low': -0.399},synonym_antonym,0.0,0.0,0.0,0.0,0.0
815,travesty,0.15,"{'fall': -0.154, 'empty': -0.278}",antonym,0.0,0.0,0.0,0.0,0.0
816,boxing,-0.15,"{'finish': 0.874, 'simple': 0.516}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
817,errors,-0.15,{'perfection': 0.527},antonym,0.0,0.0,0.0,0.0,0.0
818,independent,-0.15,"{'late': 0.157, 'sexual': 0.362, 'male': 0.267}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
819,mannerisms,-0.15,"{'strong': 0.651, 'end': 0.428, 'beginning': 0.199}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
820,unimpressed,-0.15,{'sensitive': 0.392},synonym_antonym,1.0,0.0,0.0,0.0,0.0
821,forth,-0.151,{'on': 0.161},antonym,0.0,0.0,0.0,0.0,0.0
822,state,-0.151,"{'leave': 0.224, 'perfection': 0.527, 'end': 0.428, 'beginning': 0.199, 'late': 0.157, 'early': 0.361}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
823,wasteful,-0.151,"{'competent': 0.191, 'effective': 0.393, 'powerful': 1.169}",synonym_antonym,1.0,0.0,0.0,0.0,0.0
824,be,-0.152,{'change': 0.21},antonym,0.0,0.0,0.0,0.0,0.0
825,glimpse,-0.152,{'disagree': 0.225},antonym,0.0,0.0,0.0,0.0,0.0
826,joys,-0.152,"{'light': 0.157, 'beginning': 0.199, 'love': 1.129, 'happiness': 0.323}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
827,mislead,-0.152,"{'right': 0.233, 'truth': 0.156}",antonym,1.0,0.0,0.0,0.0,0.0
828,seems,-0.152,"{'disagree': 0.225, 'simple': 0.516, 'buy': 0.169, 'better': 0.257, 'praise': 0.513, 'increase': 0.226, 'focus': 0.208, 'change': 0.21}",synonym_antonym,0.0,0.0,0.0,1.0,0.913
829,theaters,-0.152,{},empty,0.0,0.0,0.0,0.0,0.0
830,actors,-0.153,"{'necessary': 0.327, 'light': 0.157}",antonym,0.0,0.0,0.0,1.0,0.0
831,balls,-0.153,{'perfection': 0.527},antonym,0.0,0.0,0.0,0.0,0.0
832,hour,-0.153,"{'sweet': 0.34, 'male': 0.267, 'former': 0.8, 'day': 0.351}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
833,business,-0.154,{'best': 1.267},synonym_antonym,0.0,0.0,0.0,0.0,0.0
834,fall,-0.154,"{'fast': 0.376, 'interesting': 0.734, 'smart': 0.833}",antonym,0.0,0.0,0.0,0.0,0.0
835,forgot,-0.154,"{'buy': 0.169, 'increase': 0.226, 'show': 0.286, 'soft': 0.905}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
836,looking,-0.154,{'careful': 0.288},synonym_antonym,0.0,0.0,0.0,0.0,0.0
837,mother,-0.154,{'child': 0.367},antonym,0.0,0.0,0.0,0.0,0.0
838,rival,-0.154,{'king': 0.226},antonym,0.0,0.0,0.0,0.0,0.0
839,scattered,-0.154,{'focused': 0.472},synonym_antonym,0.0,0.0,0.0,0.0,0.0
840,subtle,-0.154,{'easy': 0.679},synonym_antonym,0.0,0.0,0.0,0.0,0.93
841,doctor,-0.155,"{'increase': 0.226, 'someone': 0.319, 'soul': 0.22}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
842,hire,-0.155,"{'fire': 0.236, 'increase': 0.226}",antonym,0.0,0.0,0.0,0.0,0.0
843,unseen,-0.155,"{'noticed': 0.203, 'content': 0.294}",antonym,0.0,0.0,0.0,0.0,0.0
844,whole,-0.155,"{'disagree': 0.225, 'light': 0.157}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
845,continue,-0.156,"{'attack': 0.28, 'change': 0.21}",antonym,0.0,0.0,0.0,0.0,0.0
846,stretch,-0.156,{'change': 0.21},synonym_antonym,0.0,0.0,0.0,0.0,0.0
847,milk,-0.157,"{'cool': 0.838, 'solid': 0.85}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
848,replaced,-0.157,"{'show': 0.286, 'natural': 0.186, 'raise': 0.173}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
849,asking,-0.158,"{'tasteful': 0.224, 'forget': 1.261, 'disagree': 0.225, 'issue': 0.816}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
850,doom,-0.158,{'success': 0.485},antonym,0.0,0.0,0.0,0.0,0.0
851,ignore,-0.158,"{'fame': 0.15, 'increase': 0.226}",antonym,0.0,0.0,0.0,0.0,0.0
852,demonic,-0.159,"{'good': 1.191, 'pleasant': 1.106}",antonym,0.0,0.0,0.0,0.0,0.0
853,functional,-0.159,"{'light': 0.157, 'clear': 0.402}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
854,grotesque,-0.159,{'beautiful': 1.276},antonym,1.0,0.0,0.0,0.0,0.0
855,make,-0.159,{'mind': 0.324},synonym_antonym,0.0,0.0,0.0,0.0,0.0
856,redeem,-0.159,{'disagree': 0.225},synonym_antonym,0.0,0.0,0.0,0.0,0.0
857,rental,-0.159,{'strength': 0.357},antonym,0.0,0.0,0.0,1.0,0.0
858,shatter,-0.159,"{'success': 0.485, 'rich': 0.369}",antonym,0.0,0.0,0.0,0.0,0.0
859,untalented,-0.159,"{'talented': 0.318, 'gifted': 0.166}",antonym,1.0,0.0,0.0,0.0,0.0
860,abandoned,-0.16,{'new': 0.213},antonym,1.0,0.0,0.0,0.0,0.0
861,disgust,-0.16,"{'male': 0.267, 'love': 1.129}",synonym_antonym,1.0,0.0,0.0,0.0,0.0
862,photo,-0.16,"{'top': 0.44, 'rise': 0.159, 'wild': 0.158, 'intense': 0.572, 'day': 0.351, 'relax': 0.853, 'promote': 0.244, 'moving': 0.272, 'sound': 0.192}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
863,tell,-0.16,"{'increase': 0.226, 'right': 0.233, 'praise': 0.513, 'finish': 0.874, 'end': 0.428, 'middle': 0.194, 'focus': 0.208, 'real': 0.164, 'found': 0.198}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
864,backs,-0.161,"{'beginning': 0.199, 'middle': 0.194}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
865,chase,-0.161,{'rise': 0.159},antonym,0.0,0.0,0.0,0.0,0.0
866,crime,-0.161,{'best': 1.267},antonym,0.0,0.0,0.0,0.0,0.0
867,da,-0.161,{'tasteful': 0.224},antonym,0.0,0.0,0.0,0.0,0.0
868,drink,-0.161,{'cool': 0.838},antonym,0.0,0.0,0.0,0.0,0.0
869,melodrama,-0.161,{'tragedy': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
870,warning,-0.161,{'encouraging': 0.373},antonym,0.0,0.0,0.0,0.0,0.0
871,weakness,-0.161,{'perfection': 0.527},antonym,1.0,0.0,0.0,0.0,0.0
872,wholly,-0.161,{'partly': 0.169},antonym,0.0,0.0,0.0,0.0,0.0
873,contain,-0.162,{'attack': 0.28},synonym_antonym,0.0,0.0,0.0,0.0,0.0
874,dread,-0.162,{'timid': 0.218},synonym_antonym,0.0,0.0,0.0,0.0,0.0
875,parody,-0.162,"{'natural': 0.186, 'genuine': 0.174, 'honest': 0.387, 'right': 0.233, 'correct': 0.447}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
876,pride,-0.162,{'happiness': 0.323},antonym,0.0,0.0,0.0,0.0,0.0
877,ship,-0.162,"{'male': 0.267, 'finish': 0.874, 'fire': 0.236, 'better': 0.257, 'increase': 0.226, 'top': 0.44, 'natural': 0.186, 'tough': 0.329, 'end': 0.428, 'die': 0.407}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
878,tossing,-0.162,"{'national': 0.179, 'freeze': 0.24}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
879,tune,-0.162,{'end': 0.428},antonym,0.0,0.0,0.0,0.0,0.0
880,happening,-0.163,"{'beginning': 0.199, 'success': 0.485}",antonym,0.0,0.0,0.0,0.0,0.0
881,help,-0.163,"{'rise': 0.159, 'increase': 0.226, 'forget': 1.261}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
882,judge,-0.163,"{'forget': 1.261, 'disagree': 0.225, 'win': 0.235}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
883,percent,-0.163,{'end': 0.428},synonym_antonym,0.0,0.0,0.0,0.0,0.0
884,blonde,-0.16399999999999998,{'extraordinary': 0.249},antonym,0.0,0.0,0.0,0.0,0.0
885,give,-0.16399999999999998,{'disagree': 0.225},synonym_antonym,0.0,0.0,0.0,0.0,0.0
886,hurt,-0.16399999999999998,"{'have': 0.206, 'successful': 0.395, 'pleasure': 0.408, 'success': 0.485, 'better': 0.257}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
887,november,-0.16399999999999998,{'day': 0.351},antonym,0.0,0.0,0.0,0.0,0.0
888,overbearing,-0.16399999999999998,{'modest': 0.236},antonym,0.0,0.0,0.0,0.0,0.0
889,then,-0.16399999999999998,"{'end': 0.428, 'beginning': 0.199, 'middle': 0.194}",antonym,0.0,0.0,0.0,0.0,0.0
890,corniest,-0.165,{'creative': 0.503},antonym,1.0,0.0,0.0,0.0,0.0
891,explains,-0.165,"{'exciting': 1.311, 'twist': 0.306, 'praise': 0.513, 'extraordinary': 0.249}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
892,take,-0.165,{'block': 0.313},antonym,0.0,0.0,0.0,1.0,0.0
893,thumb,-0.165,{'action': 0.211},antonym,0.0,0.0,0.0,0.0,0.0
894,careless,-0.166,{'careful': 0.288},antonym,1.0,0.0,0.0,0.0,0.0
895,explain,-0.166,"{'exciting': 1.311, 'twist': 0.306, 'praise': 0.513, 'extraordinary': 0.249}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
896,practical,-0.166,{'creative': 0.503},synonym_antonym,0.0,0.0,0.0,0.0,0.0
897,wood,-0.166,"{'superior': 0.431, 'fortunate': 0.179, 'right': 0.233, 'colorful': 0.252}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
898,father,-0.16699999999999998,{'child': 0.367},antonym,0.0,0.0,0.0,0.0,0.0
899,standard,-0.16699999999999998,{'unusual': 0.16},antonym,0.0,0.0,0.0,0.0,0.0
900,calm,-0.168,{'warm': 0.558},synonym_antonym,0.0,0.0,0.0,0.0,0.0
901,pop,-0.168,"{'raised': 0.292, 'safe': 0.155}",antonym,0.0,0.0,0.0,0.0,0.0
902,roughly,-0.168,{'many': 0.203},antonym,0.0,0.0,0.0,0.0,0.0
903,internal,-0.16899999999999998,{'outdoor': 0.204},antonym,0.0,0.0,0.0,0.0,0.0
904,commenting,-0.17,"{'praise': 0.513, 'extraordinary': 0.249}",antonym,0.0,0.0,0.0,0.0,0.0
905,fashion,-0.17,"{'moving': 0.272, 'sound': 0.192, 'better': 0.257}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
906,fathom,-0.17,{'end': 0.428},synonym_antonym,0.0,0.0,0.0,0.0,0.0
907,filth,-0.17,{'nice': 0.42},antonym,1.0,0.0,0.0,0.0,0.0
908,gestures,-0.17,"{'rise': 0.159, 'follow': 0.245, 'opening': 0.234, 'disagree': 0.225}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
909,immature,-0.17,{'tough': 0.329},antonym,1.0,0.0,0.0,0.0,0.0
910,iron,-0.17,"{'cool': 0.838, 'genuine': 0.174}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
911,renting,-0.17,"{'buy': 0.169, 'strength': 0.357}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
912,surprise,-0.17,"{'rise': 0.159, 'follow': 0.245, 'middle': 0.194, 'high': 0.418, 'intense': 0.572}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
913,discussion,-0.171,{'pro': 0.178},antonym,0.0,0.0,0.0,0.0,0.0
914,instance,-0.171,"{'beginning': 0.199, 'success': 0.485}",antonym,0.0,0.0,0.0,0.0,0.0
915,motivated,-0.171,{'easy': 0.679},synonym_antonym,1.0,0.0,0.0,0.0,0.0
916,now,-0.171,{'indirectly': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
917,stack,-0.171,{'disagree': 0.225},antonym,0.0,0.0,0.0,0.0,0.0
918,cinema,-0.172,"{'simple': 0.516, 'natural': 0.186}",antonym,0.0,0.0,0.0,0.0,0.0
919,cities,-0.172,{'disagree': 0.225},antonym,0.0,0.0,0.0,0.0,0.0
920,ground,-0.172,"{'leave': 0.224, 'figure': 1.145, 'middle': 0.194, 'national': 0.179, 'colorful': 0.252, 'complex': 0.323, 'strength': 0.357, 'increase': 0.226, 'high': 0.418, 'intense': 0.572}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
921,stinker,-0.172,{'superior': 0.431},antonym,0.0,0.0,0.0,0.0,0.0
922,charm,-0.17300000000000001,"{'seductive': 0.232, 'beautiful': 1.276, 'appealing': 0.166}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
923,death,-0.17300000000000001,"{'beginning': 0.199, 'middle': 0.194, 'focus': 0.208, 'better': 0.257, 'increase': 0.226, 'cool': 0.838, 'dry': 0.197, 'clean': 0.79, 'careful': 0.288}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
924,awarded,-0.174,{'disagree': 0.225},synonym_antonym,0.0,0.0,0.0,0.0,0.0
925,capturing,-0.174,{'attack': 0.28},antonym,0.0,0.0,0.0,0.0,0.0
926,corpse,-0.174,{'easy': 0.679},synonym_antonym,0.0,0.0,0.0,0.0,0.0
927,pool,-0.174,{'promote': 0.244},antonym,0.0,0.0,0.0,0.0,0.0
928,ring,-0.174,"{'silence': 0.165, 'rise': 0.159, 'follow': 0.245}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
929,whiny,-0.174,"{'easy': 0.679, 'relax': 0.853}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
930,butcher,-0.175,"{'focus': 0.208, 'cool': 0.838, 'beginning': 0.199, 'success': 0.485}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
931,choices,-0.175,"{'praise': 0.513, 'beginning': 0.199}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
932,demanding,-0.175,"{'easy': 0.679, 'rich': 0.369}",antonym,0.0,0.0,0.0,0.0,0.0
933,lacked,-0.175,"{'have': 0.206, 'comedy': 0.592, 'distribution': 0.176}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
934,sue,-0.175,{'increase': 0.226},antonym,0.0,0.0,0.0,0.0,0.0
935,talked,-0.175,"{'high': 0.418, 'intense': 0.572, 'rise': 0.159, 'voice': 0.333, 'welcome': 0.267, 'attack': 0.28, 'change': 0.21, 'praise': 0.513, 'cross': 0.214}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
936,wretched,-0.175,{'superior': 0.431},antonym,0.0,0.0,0.0,0.0,0.0
937,angels,-0.17600000000000002,{'parent': 0.162},synonym_antonym,0.0,0.0,0.0,0.0,0.0
938,episodes,-0.17600000000000002,"{'comedy': 0.592, 'dramatic': 0.21}",antonym,0.0,0.0,0.0,0.0,0.0
939,groom,-0.17600000000000002,{'winner': 0.375},synonym_antonym,0.0,0.0,0.0,0.0,0.0
940,portion,-0.17600000000000002,"{'end': 0.428, 'beginning': 0.199, 'middle': 0.194}",antonym,0.0,0.0,0.0,0.0,0.0
941,storm,-0.17600000000000002,{'pro': 0.178},synonym_antonym,0.0,0.0,0.0,0.0,0.0
942,birth,-0.177,"{'end': 0.428, 'middle': 0.194}",antonym,0.0,0.0,0.0,0.0,0.0
943,determination,-0.177,"{'middle': 0.194, 'there': 0.279, 'south': 0.385, 'disagree': 0.225, 'praise': 0.513}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
944,falling,-0.177,{'increase': 0.226},synonym_antonym,0.0,0.0,0.0,0.0,0.0
945,slaps,-0.177,{'promote': 0.244},antonym,0.0,0.0,0.0,0.0,0.0
946,till,-0.177,{'die': 0.407},antonym,0.0,0.0,0.0,0.0,0.0
947,wonders,-0.177,{'interesting': 0.734},antonym,0.0,0.0,0.0,0.0,0.0
948,accused,-0.17800000000000002,{'trust': 0.285},antonym,0.0,0.0,0.0,0.0,0.0
949,arrow,-0.17800000000000002,"{'disagree': 0.225, 'middle': 0.194, 'right': 0.233}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
950,food,-0.17800000000000002,"{'cool': 0.838, 'strength': 0.357, 'right': 0.233, 'tough': 0.329, 'solid': 0.85, 'finish': 0.874, 'fire': 0.236}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
951,tiny,-0.17800000000000002,"{'important': 0.151, 'high': 0.418}",antonym,0.0,0.0,0.0,0.0,0.0
952,achieved,-0.179,"{'follow': 0.245, 'disagree': 0.225, 'action': 0.211, 'natural': 0.186, 'end': 0.428}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
953,golf,-0.179,{'praise': 0.513},antonym,0.0,0.0,0.0,0.0,0.0
954,manner,-0.179,"{'moving': 0.272, 'sound': 0.192, 'better': 0.257}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
955,mature,-0.179,"{'praise': 0.513, 'die': 0.407}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
956,rumor,-0.179,"{'direct': 0.233, 'praise': 0.513}",antonym,0.0,0.0,0.0,0.0,0.0
957,interview,-0.18,{'praise': 0.513},synonym_antonym,0.0,0.0,0.0,0.0,0.0
958,joins,-0.18,{'end': 0.428},synonym_antonym,0.0,0.0,0.0,0.0,0.0
959,submarine,-0.18,"{'surface': 0.241, 'focus': 0.208}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
960,jimmy,-0.18100000000000002,{'increase': 0.226},synonym_antonym,0.0,0.0,0.0,0.0,0.0
961,useful,-0.18100000000000002,{'effective': 0.393},synonym_antonym,0.0,0.0,0.0,0.0,0.0
962,cooking,-0.182,"{'cool': 0.838, 'finish': 0.874}",antonym,0.0,0.0,0.0,0.0,0.0
963,yard,-0.182,{'buy': 0.169},antonym,0.0,0.0,0.0,0.0,0.0
964,contrived,-0.183,{'natural': 0.186},antonym,1.0,1.0,0.0,0.0,0.0
965,race,-0.183,"{'rise': 0.159, 'follow': 0.245, 'tasteful': 0.224, 'superior': 0.431, 'dry': 0.197, 'fast': 0.376, 'raise': 0.173}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
966,worry,-0.183,"{'timid': 0.218, 'child': 0.367}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
967,fumbling,-0.184,{'competent': 0.191},antonym,0.0,0.0,0.0,0.0,0.0
968,main,-0.184,{'genuine': 0.174},antonym,0.0,0.0,0.0,0.0,0.0
969,naive,-0.184,"{'informed': 0.227, 'sophisticated': 0.296}",antonym,0.0,0.0,0.0,0.0,0.0
970,slick,-0.184,"{'better': 0.257, 'truth': 0.156}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
971,were,-0.184,{'change': 0.21},antonym,0.0,0.0,0.0,0.0,0.0
972,except,-0.185,{'mind': 0.324},antonym,0.0,0.0,0.0,0.0,0.0
973,newcomers,-0.185,{'last': 0.341},antonym,0.0,0.0,0.0,0.0,0.0
974,unsatisfying,-0.185,{'on': 0.161},synonym_antonym,1.0,0.0,0.0,0.0,0.0
975,blows,-0.18600000000000003,"{'beautiful': 1.276, 'genuine': 0.174, 'right': 0.233, 'superior': 0.431, 'hope': 0.205, 'promote': 0.244, 'increase': 0.226, 'disagree': 0.225, 'freeze': 0.24, 'buy': 0.169, 'separate': 0.217, 'rise': 0.159, 'follow': 0.245, 'praise': 0.513, 'top': 0.44, 'pleasure': 0.408}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
976,culture,-0.18600000000000003,{'perfect': 1.101},antonym,0.0,0.0,0.0,0.0,0.0
977,secret,-0.18600000000000003,"{'light': 0.157, 'day': 0.351}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
978,lived,-0.187,{'careful': 0.288},antonym,0.0,0.0,0.0,0.0,0.0
979,psyche,-0.187,{'aware': 0.282},antonym,0.0,0.0,0.0,0.0,0.0
980,ran,-0.187,{'winner': 0.375},antonym,0.0,0.0,0.0,0.0,0.0
981,summary,-0.187,{'truth': 0.156},antonym,0.0,0.0,0.0,0.0,0.0
982,wit,-0.187,"{'well': 0.671, 'natural': 0.186, 'genuine': 0.174, 'finish': 0.874, 'successful': 0.395, 'leave': 0.224, 'honest': 0.387, 'right': 0.233, 'correct': 0.447, 'addition': 0.382}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
983,antics,-0.188,{'beautiful': 1.276},antonym,0.0,0.0,0.0,0.0,0.0
984,do,-0.188,{'mind': 0.324},synonym_antonym,0.0,0.0,0.0,0.0,0.0
985,followed,-0.188,{'raise': 0.173},antonym,0.0,0.0,0.0,0.0,0.0
986,line,-0.188,"{'fire': 0.236, 'clean': 0.79}",antonym,0.0,0.0,0.0,1.0,0.0
