,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
763,protect,-0.187,"{'child': 0.279, 'survive': 0.418, 'begin': 0.751, 'show': 0.286, 'clean': 0.426, 'close': 1.103, 'danger': 0.126}",synonym_antonym,0,0.0,0.0,0.0,0.0
764,trust,0.888,"{'more': -0.033, 'short': -0.226}",synonym_antonym,0,0.0,0.0,0.0,0.0
765,sake,0.212,"{'middle': -0.304, 'connect': -0.406, 'leave': -0.562, 'go': -0.151}",synonym_antonym,0,0.0,0.0,0.0,0.0
766,touch,0.322,"{'lack': -0.328, 'connect': -0.406, 'man': -0.3, 'original': -0.232, 'activity': -0.375}",synonym_antonym,0,0.0,0.0,0.0,0.0
767,party,0.207,{},empty,0,0.0,0.0,0.0,0.0
768,sharing,0.304,{'selfish': -0.898},antonym,0,0.0,0.0,0.0,0.0
769,served,0.205,{'disarrange': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
770,pain,-0.45799999999999996,"{'hot': 1.636, 'cold': 0.097, 'happiness': 0.276, 'happy': 0.368, 'success': 0.008, 'experience': 0.017}",synonym_antonym,1,1.0,0.0,0.0,0.0
771,daughters,0.203,{'male': -0.344},antonym,0,0.0,0.0,0.0,0.0
772,pull,-0.049,"{'relax': 0.58, 'fire': 0.042, 'ride': 0.982, 'cool': 1.151, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'lose': 0.122, 'gain': 0.108}",synonym_antonym,0,0.0,0.0,0.0,0.0
773,thrilled,-0.35600000000000004,{'quiet': 0.379},synonym_antonym,0,0.0,0.0,0.0,0.0
774,tie,0.426,"{'woman': -0.213, 'stupidity': -1.093, 'break': -0.172, 'dull': -1.066, 'soft': -0.189}",synonym_antonym,0,0.0,0.0,0.0,0.0
775,plan,0.07400000000000001,"{'left': -0.593, 'worst': -1.792}",synonym_antonym,0,0.0,0.0,0.0,0.0
776,apocalypse,0.201,"{'dramatic': -0.154, 'strength': -0.538, 'beginning': -0.085}",synonym_antonym,0,0.0,0.0,0.0,0.0
777,bit,0.09300000000000001,{'activity': -0.375},antonym,0,0.0,0.0,0.0,0.0
778,fair,-0.99,{'important': 1.461},synonym_antonym,0,0.0,0.0,0.0,0.0
779,reach,-0.917,{'stop': 0.613},antonym,0,0.0,0.0,0.0,0.0
780,sold,0.027000000000000003,{'unsold': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
781,settings,0.2,{'strength': -0.538},antonym,0,0.0,0.0,0.0,0.0
782,boyfriend,-0.235,"{'boy': 0.369, 'son': 0.493}",synonym_antonym,0,0.0,0.0,0.0,0.0
783,members,1.035,{'adult': -0.674},antonym,0,0.0,0.0,0.0,0.0
784,matter,0.021,{'most': -0.465},synonym_antonym,0,0.0,0.0,0.0,0.0
785,leaving,-0.474,{'fall': 0.319},antonym,0,0.0,0.0,0.0,0.0
786,given,0.205,{'unacknowledged': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
787,compared,-0.10300000000000001,{'side': 0.187},synonym_antonym,0,0.0,0.0,0.0,0.0
788,advantage,0.192,"{'bad': -0.784, 'worst': -1.792, 'worse': -0.785, 'beginning': -0.085, 'come': -0.091, 'push': -0.752}",synonym_antonym,0,0.0,0.0,0.0,0.0
789,dropping,0.192,{'ascending': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
790,lord,0.191,"{'single': -0.469, 'dry': -0.306}",synonym_antonym,0,0.0,0.0,0.0,0.0
791,break,-0.172,{'begin': 0.751},antonym,0,0.0,0.0,0.0,0.0
792,utterly,0.18899999999999997,"{'early': -0.104, 'middle': -0.304}",synonym_antonym,0,0.0,0.0,0.0,0.0
793,quality,0.09,"{'difference': -0.063, 'bad': -0.784, 'negative': -0.164, 'positive': -0.419, 'goodness': -0.321}",antonym,0,0.0,0.0,0.0,0.0
794,daughter,0.523,{'male': -0.344},antonym,0,0.0,0.0,0.0,0.0
795,trouble,0.982,{'juvenile': -1.104},synonym_antonym,0,0.0,0.0,0.0,0.0
796,go,-0.151,"{'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39}",antonym,0,0.0,0.0,0.0,0.0
797,small,-0.721,{'large': 0.285},antonym,0,0.0,0.0,0.0,0.0
798,tales,-0.423,{'unhappy': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
799,example,0.10400000000000001,"{'beginning': -0.085, 'colorful': -0.066, 'majority': -0.372}",synonym_antonym,0,0.0,0.0,0.0,0.0
800,recommend,0.527,"{'adult': -0.674, 'female': -1.742, 'juvenile': -1.104}",synonym_antonym,0,0.0,0.0,0.0,0.0
801,flows,0.023,{'go': -0.151},antonym,0,0.0,0.0,0.0,0.0
802,dream,-0.035,{'awake': 0.21},synonym_antonym,0,0.0,0.0,0.0,0.0
803,jack,-0.23800000000000002,{'level': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
804,police,0.23199999999999998,{'pull': -0.049},antonym,0,0.0,0.0,0.0,0.0
805,way,0.203,"{'sound': -0.208, 'straight': -0.398, 'better': -0.291, 'type': -0.391}",synonym_antonym,0,0.0,0.0,0.0,0.0
806,reviewing,0.179,"{'respect': -0.598, 'worst': -1.792, 'forget': -1.009}",synonym_antonym,0,0.0,0.0,0.0,0.0
807,clearly,-0.336,{'unintelligibly': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
808,practical,0.182,"{'impossible': -0.521, 'unrealistic': -0.852}",antonym,0,0.0,0.0,0.0,0.0
809,know,0.67,{'forget': -1.009},synonym_antonym,0,0.0,0.0,0.0,0.0
810,lets,-0.027000000000000003,{'stay': 0.399},antonym,0,0.0,0.0,0.0,0.0
811,becoming,0.371,{'dirty': -0.056},antonym,0,0.0,0.0,0.0,0.0
812,recipe,-0.44799999999999995,{'ready': 1.922},synonym_antonym,0,0.0,0.0,0.0,0.0
813,earth,-0.946,"{'order': 0.377, 'fresh': 0.436, 'inside': 0.245, 'outside': 0.108, 'figure': 0.123}",synonym_antonym,0,0.0,0.0,0.0,0.0
814,enjoy,0.391,{'stand': -0.849},synonym_antonym,1,1.0,0.0,0.0,0.0
815,become,-1.204,"{'lose': 0.122, 'sell': 0.128, 'begin': 0.751, 'sweet': 1.102, 'stay': 0.399, 'recall': 0.338, 'concise': 0.32, 'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'win': 0.906, 'location': 0.261, 'fire': 0.042}",synonym_antonym,0,0.0,0.0,0.0,0.0
816,ask,0.38,"{'charge': -0.497, 'pack': -0.013}",antonym,0,0.0,0.0,0.0,0.0
817,advertised,-0.37200000000000005,{'suppressed': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
818,brain,0.10400000000000001,"{'stupidity': -1.093, 'male': -0.344, 'female': -1.742}",synonym_antonym,0,0.0,0.0,0.0,0.0
819,expectations,-0.28300000000000003,{'possible': 0.064},antonym,0,0.0,0.0,0.0,0.0
820,fill,-0.485,"{'fire': 0.042, 'wrong': 0.641, 'heat': 0.641, 'order': 0.377, 'cool': 1.151, 'clean': 0.426, 'begin': 0.751, 'take': 0.241, 'ride': 0.982, 'success': 0.008, 'ability': 0.153, 'last': 0.244, 'light': 0.337, 'stay': 0.399, 'sell': 0.128, 'death': 0.516}",synonym_antonym,0,0.0,0.0,0.0,0.0
821,tasty,-0.505,"{'sweet': 1.102, 'fresh': 0.436}",antonym,0,0.0,0.0,0.0,0.0
822,possible,0.064,"{'unlikely': -0.768, 'impossible': -0.521, 'unrealistic': -0.852}",antonym,0,0.0,0.0,0.0,0.0
823,secondary,0.16,{'original': -0.232},antonym,0,0.0,0.0,0.0,0.0
824,additional,0.10400000000000001,{'necessary': -0.57},antonym,0,0.0,0.0,0.0,0.0
825,fooled,0.157,"{'rough': -0.247, 'difficult': -0.478}",antonym,0,0.0,0.0,0.0,0.0
826,bonus,0.07400000000000001,{'cash': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
827,science,0.024,{'strength': -0.538},synonym_antonym,0,0.0,0.0,0.0,0.0
828,careful,-1.03,"{'concerned': 0.039, 'wide': 0.668, 'gain': 0.108, 'past': 0.244, 'future': 0.154}",synonym_antonym,1,1.0,0.0,0.0,0.0
829,old,-0.326,"{'new': 0.361, 'future': 0.154, 'current': 0.627, 'present': 0.553, 'fresh': 0.436}",antonym,0,0.0,0.0,0.0,0.0
830,reread,0.005,{'lack': -0.328},antonym,0,0.0,0.0,0.0,0.0
831,played,-0.309,{'start': 0.329},antonym,0,0.0,0.0,0.0,0.0
832,horror,-0.547,{'fearlessness': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
833,same,-0.7509999999999999,{'dislike': 0.235},antonym,0,0.0,0.0,0.0,0.0
834,attention,0.34600000000000003,"{'respect': -0.598, 'finish': -0.786}",synonym_antonym,0,0.0,0.0,0.0,0.0
835,law,0.8540000000000001,{'push': -0.752},antonym,0,0.0,0.0,0.0,0.0
836,feels,-0.084,"{'survive': 0.418, 'stay': 0.399, 'enjoy': 0.391, 'lose': 0.122, 'right': 0.219, 'back': 0.204, 'fall': 0.319, 'show': 0.286, 'success': 0.008, 'happiness': 0.276, 'fear': 0.342}",synonym_antonym,0,0.0,0.0,0.0,0.0
837,being,0.40700000000000003,"{'impossible': -0.521, 'potential': -1.806, 'immature': -0.475, 'stupidity': -1.093, 'dull': -1.066, 'unrealistic': -0.852}",synonym_antonym,0,0.0,0.0,0.0,0.0
838,keep,0.39,{'far': -0.333},antonym,0,0.0,0.0,0.0,0.0
839,fall,0.319,{'go': -0.151},synonym_antonym,0,0.0,0.0,0.0,0.0
840,estate,0.14,{'strength': -0.538},synonym_antonym,0,0.0,0.0,0.0,0.0
841,stay,0.39899999999999997,{'move': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
842,realm,0.391,"{'leave': -0.562, 'middle': -0.304}",synonym_antonym,0,0.0,0.0,0.0,0.0
843,relationship,-0.278,{'purebred': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
844,sure,0.253,"{'negative': -0.164, 'male': -0.344}",synonym_antonym,0,0.0,0.0,0.0,0.0
845,one,0.10400000000000001,"{'multiple': -0.04, 'all': -0.003}",synonym_antonym,0,0.0,0.0,0.0,0.0
846,wrapped,0.17,{'bare': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
847,murder,-0.368,{'wife': 0.518},antonym,0,0.0,0.0,0.0,0.0
848,control,0.265,"{'left': -0.593, 'stand': -0.849, 'forget': -1.009, 'stupidity': -1.093, 'beginning': -0.085, 'middle': -0.304, 'original': -0.232, 'focus': -0.292, 'wet': -0.239, 'break': -0.172, 'female': -1.742}",synonym_antonym,0,0.0,0.0,0.0,0.0
849,power,1.4909999999999999,"{'weak': -1.29, 'uninteresting': -0.731, 'straight': -0.398, 'free': -1.085, 'admit': -0.364, 'let': -0.665, 'difference': -0.063, 'bad': -0.784, 'negative': -0.164, 'positive': -0.419, 'goodness': -0.321, 'middle': -0.304, 'connect': -0.406, 'fair': -0.99}",synonym_antonym,0,0.0,0.0,0.0,0.0
850,attitude,0.233,{'respect': -0.598},antonym,0,0.0,0.0,0.0,0.0
851,part,0.6729999999999999,"{'general': -0.117, 'beginning': -0.085, 'middle': -0.304, 'left': -0.593, 'continue': -0.105, 'absolute': -0.098, 'stand': -0.849, 'connect': -0.406, 'activity': -0.375, 'adult': -0.674, 'finish': -0.786}",synonym_antonym,0,0.0,0.0,0.0,0.0
852,edge,0.171,{'free': -1.085},antonym,0,0.0,0.0,0.0,0.0
853,dangerous,-0.43200000000000005,{'safe': 0.879},antonym,0,0.0,0.0,0.0,0.0
854,overview,0.08,{'prolix': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
855,handle,-0.15,"{'right': 0.219, 'truth': 1.129, 'justice': 0.67, 'correct': 0.653, 'prove': 0.384, 'location': 0.261, 'fire': 0.042, 'awake': 0.21, 'end': 0.821, 'stay': 0.399, 'success': 0.008, 'miss': 0.409, 'fall': 0.319, 'take': 0.241}",synonym_antonym,0,0.0,0.0,0.0,0.0
856,novellas,0.028999999999999998,{'old': -0.326},antonym,0,0.0,0.0,0.0,0.0
857,number,0.725,"{'majority': -0.372, 'lead': -0.539}",antonym,0,0.0,0.0,0.0,0.0
858,went,0.19399999999999998,{'go': -0.151},antonym,0,0.0,0.0,0.0,0.0
859,haven,-0.45799999999999996,{'show': 0.286},antonym,0,0.0,0.0,0.0,0.0
860,valentine,0.126,{'man': -0.3},antonym,0,0.0,0.0,0.0,0.0
861,kill,0.804,{'adult': -0.674},antonym,0,0.0,0.0,0.0,0.0
862,both,0.5760000000000001,"{'no': -1.045, 'all': -0.003}",antonym,0,0.0,0.0,0.0,0.0
863,very,0.021,{'unrealistic': -0.852},antonym,0,0.0,0.0,0.0,0.0
864,westerns,-0.705,{'eastern': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
865,worth,0.46,"{'evil': -0.021, 'worthless': -0.596}",synonym_antonym,1,1.0,0.0,0.0,0.0
866,hook,0.025,{'work': -0.071},antonym,0,0.0,0.0,0.0,0.0
867,sensual,-0.16699999999999998,{'supernatural': 0.213},antonym,0,0.0,0.0,0.0,0.0
868,alpha,0.8690000000000001,{'meaningless': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
869,few,0.154,"{'all': -0.003, 'many': -0.337, 'no': -1.045, 'more': -0.033, 'little': -0.175}",antonym,0,0.0,0.0,0.0,0.0
870,ran,0.332,{'winner': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
871,helpful,0.8009999999999999,{'useless': -0.636},antonym,1,1.0,0.0,0.0,0.0
872,plain,-0.16699999999999998,{'complex': 0.208},synonym_antonym,1,1.0,0.0,0.0,0.0
873,home,0.07400000000000001,"{'finish': -0.786, 'ending': -0.219}",antonym,0,0.0,0.0,0.0,0.0
874,adorable,0.214,{'ugly': -1.081},antonym,1,1.0,0.0,0.0,0.0
875,group,0.743,"{'woman': -0.213, 'juvenile': -1.104, 'female': -1.742}",antonym,0,0.0,0.0,0.0,0.0
876,yarn,0.113,"{'fill': -0.485, 'dirty': -0.056, 'push': -0.752, 'give': -0.209}",synonym_antonym,0,0.0,0.0,0.0,0.0
877,has,0.44299999999999995,{'juvenile': -1.104},antonym,0,0.0,0.0,0.0,0.0
878,up,0.166,{'downwardly': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
879,chosen,0.111,"{'male': -0.344, 'female': -1.742, 'woman': -0.213, 'cheap': -0.895, 'push': -0.752}",synonym_antonym,0,0.0,0.0,0.0,0.0
880,looking,0.152,{'respect': -0.598},antonym,0,0.0,0.0,0.0,0.0
881,male,-0.344,{'boy': 0.369},synonym_antonym,0,0.0,0.0,0.0,0.0
882,stiff,0.109,{'woman': -0.213},antonym,0,0.0,0.0,0.0,0.0
883,together,-0.009000000000000001,{'maladjusted': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
884,done,0.451,"{'unfinished': -0.165, 'rough': -0.247}",antonym,0,0.0,0.0,0.0,0.0
885,beach,0.585,"{'leave': -0.562, 'finish': -0.786}",antonym,0,0.0,0.0,0.0,0.0
886,classic,0.371,{'nonstandard': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
887,folks,-0.14,"{'living': 0.703, 'dead': 0.511}",antonym,0,0.0,0.0,0.0,0.0
888,progressed,0.057999999999999996,"{'low': -0.214, 'high': -0.298}",synonym_antonym,0,0.0,0.0,0.0,0.0
889,twice,-0.41100000000000003,{'single': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
890,decision,0.102,"{'go': -0.151, 'middle': -0.304, 'continuation': -0.293, 'beginning': -0.085, 'give': -0.209}",synonym_antonym,0,0.0,0.0,0.0,0.0
891,sets,-0.023,"{'right': 0.219, 'front': 0.219, 'keep': 0.39, 'ride': 0.982, 'back': 0.204, 'dominant': 0.215, 'advantage': 0.192, 'action': 0.668, 'sit': 0.225, 'change': 0.311, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'clean': 0.426, 'close': 1.103, 'win': 0.906, 'up': 0.166, 'fire': 0.042, 'smooth': 0.862, 'light': 0.337, 'moving': 0.39, 'professional': 0.46, 'opening': 0.418}",synonym_antonym,0,0.0,0.0,0.0,0.0
892,while,-0.11699999999999999,"{'past': 0.244, 'future': 0.154}",antonym,0,0.0,0.0,0.0,0.0
893,choice,0.125,"{'pain': -0.458, 'give': -0.209, 'push': -0.752, 'continuation': -0.293, 'beginning': -0.085}",synonym_antonym,0,0.0,0.0,0.0,0.0
894,non,-0.024,{'inequity': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
895,sent,-0.278,{'unfortunate': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
896,tad,0.099,{'colorlessness': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
897,looks,-0.8440000000000001,{'lose': 0.122},antonym,0,0.0,0.0,0.0,0.0
898,going,0.16,{'bad': -0.784},synonym_antonym,0,0.0,0.0,0.0,0.0
899,feel,-0.418,"{'survive': 0.418, 'stay': 0.399, 'enjoy': 0.391, 'lose': 0.122, 'right': 0.219, 'back': 0.204, 'fall': 0.319, 'show': 0.286, 'success': 0.008, 'happiness': 0.276, 'fear': 0.342}",synonym_antonym,0,0.0,0.0,0.0,0.0
900,proper,0.273,"{'modern': -0.25, 'dirty': -0.056, 'wild': -0.281, 'better': -0.291, 'ugly': -1.081, 'general': -0.117}",synonym_antonym,0,0.0,0.0,0.0,0.0
901,notice,-0.597,{'add': 0.412},antonym,0,0.0,0.0,0.0,0.0
902,mid,0.09,{'early': -0.104},antonym,0,0.0,0.0,0.0,0.0
903,emotions,0.6629999999999999,{'hate': -0.71},antonym,0,0.0,0.0,0.0,0.0
904,health,0.08800000000000001,{'ill': -0.232},synonym_antonym,0,0.0,0.0,0.0,0.0
905,mind,-0.11900000000000001,{'awake': 0.21},antonym,0,0.0,0.0,0.0,0.0
906,wolf,0.14300000000000002,"{'sound': -0.208, 'male': -0.344, 'female': -1.742}",antonym,0,0.0,0.0,0.0,0.0
907,style,-0.37200000000000005,"{'moving': 0.39, 'miss': 0.409}",synonym_antonym,0,0.0,0.0,0.0,0.0
908,impossible,-0.521,"{'realistic': 0.46, 'practical': 0.182, 'possible': 0.064}",antonym,0,0.0,0.0,0.0,0.0
909,ability,0.153,{'unable': -0.809},antonym,0,0.0,0.0,0.0,0.0
910,hit,0.299,"{'work': -0.071, 'fair': -0.99, 'open': -0.062, 'lack': -0.328, 'connect': -0.406, 'adult': -0.674, 'engage': -0.058, 'let': -0.665, 'dull': -1.066, 'kind': -0.443, 'single': -0.469, 'short': -0.226, 'hold': -0.39, 'fill': -0.485, 'charge': -0.497, 'middle': -0.304, 'go': -0.151, 'free': -1.085, 'push': -0.752, 'low': -0.214, 'high': -0.298, 'common': -0.212, 'familiar': -0.519, 'rough': -0.247, 'better': -0.291}",synonym_antonym,0,0.0,0.0,0.0,0.0
911,never,-0.207,{'always': 0.754},antonym,0,0.0,0.0,0.0,0.0
912,mystery,0.21899999999999997,{'overt': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
913,exactly,0.67,{'imprecise': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
914,list,0.149,"{'beginning': -0.085, 'middle': -0.304, 'break': -0.172}",antonym,0,0.0,0.0,0.0,0.0
915,characters,0.13,{'standard': -0.799},antonym,0,0.0,0.0,0.0,0.0
916,work,-0.071,"{'location': 0.261, 'fire': 0.042}",antonym,0,0.0,0.0,0.0,0.0
917,dragging,-0.397,{'easy': 0.709},antonym,1,1.0,0.0,0.0,0.0
918,mature,0.17,"{'little': -0.175, 'small': -0.721}",antonym,1,1.0,0.0,0.0,0.0
919,relaxing,0.7709999999999999,{'restless': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
920,changes,-0.08199999999999999,{'death': 0.516},antonym,0,0.0,0.0,0.0,0.0
921,added,0.08,"{'natural': -0.072, 'break': -0.172, 'juvenile': -1.104, 'female': -1.742, 'slow': -1.023, 'lack': -0.328, 'pull': -0.049}",synonym_antonym,0,0.0,0.0,0.0,0.0
922,alert,0.066,{'asleep': -0.604},synonym_antonym,0,0.0,0.0,0.0,0.0
923,calling,0.065,{'finish': -0.786},synonym_antonym,0,0.0,0.0,0.0,0.0
924,lately,0.065,"{'early': -0.104, 'middle': -0.304}",antonym,0,0.0,0.0,0.0,0.0
925,entire,0.239,"{'woman': -0.213, 'female': -1.742}",antonym,0,0.0,0.0,0.0,0.0
926,believable,0.35700000000000004,{'implausible': -0.066},antonym,1,1.0,0.0,0.0,0.0
927,tons,0.06,{'minimum': -0.36},antonym,0,0.0,0.0,0.0,0.0
928,valuable,0.06,"{'cheap': -0.895, 'worthless': -0.596}",antonym,1,1.0,0.0,0.0,0.0
929,epilogue,0.16399999999999998,"{'middle': -0.304, 'open': -0.062}",antonym,0,0.0,0.0,0.0,0.0
930,witty,0.114,{'familiar': -0.519},synonym_antonym,1,1.0,0.0,0.0,0.0
931,as,0.075,{'unevenly': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
932,journal,0.057,{'soft': -0.189},antonym,0,0.0,0.0,0.0,0.0
933,hangers,0.99,{'nonworker': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
934,most,-0.465,{'least': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
935,aspect,0.534,"{'small': -0.721, 'leave': -0.562, 'remember': -0.03, 'die': -0.366}",synonym_antonym,0,0.0,0.0,0.0,0.0
936,paranormal,0.493,{'natural': -0.072},synonym_antonym,0,0.0,0.0,0.0,0.0
937,talk,0.41100000000000003,"{'low': -0.214, 'high': -0.298, 'thin': -0.416, 'pull': -0.049, 'go': -0.151, 'break': -0.172, 'man': -0.3, 'admit': -0.364, 'appear': -0.028, 'slow': -1.023}",synonym_antonym,0,0.0,0.0,0.0,0.0
938,father,-0.872,"{'child': 0.279, 'mother': 0.304, 'stay': 0.399}",antonym,0,0.0,0.0,0.0,0.0
939,pacing,0.052000000000000005,{'slow': -1.023},antonym,0,0.0,0.0,0.0,0.0
940,fans,0.215,{'woman': -0.213},antonym,0,0.0,0.0,0.0,0.0
941,really,0.13699999999999998,"{'unreal': -0.494, 'unrealistic': -0.852}",antonym,0,0.0,0.0,0.0,0.0
942,such,0.332,"{'little': -0.175, 'less': -0.054}",antonym,0,0.0,0.0,0.0,0.0
943,by,0.017,"{'modern': -0.25, 'young': -0.595}",synonym_antonym,0,0.0,0.0,0.0,0.0
944,caring,0.191,{'hate': -0.71},antonym,0,0.0,0.0,0.0,0.0
945,come,-0.091,"{'follow': 0.39, 'stop': 0.613, 'lose': 0.122, 'sell': 0.128, 'head': 0.744, 'order': 0.377}",synonym_antonym,0,0.0,0.0,0.0,0.0
946,showing,0.05,{'give': -0.209},synonym_antonym,0,0.0,0.0,0.0,0.0
947,things,-0.175,{'strength': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
948,connected,0.716,{'off': -0.388},synonym_antonym,0,0.0,0.0,0.0,0.0
949,find,-0.198,"{'back': 0.204, 'agree': 0.305, 'stay': 0.399, 'miss': 0.409}",synonym_antonym,0,0.0,0.0,0.0,0.0
950,edition,-0.023,{'recall': 0.338},antonym,0,0.0,0.0,0.0,0.0
951,ended,0.035,"{'unfinished': -0.165, 'rough': -0.247}",antonym,0,0.0,0.0,0.0,0.0
952,improve,-0.6,"{'danger': 0.126, 'safety': 0.709, 'order': 0.377, 'wrong': 0.641, 'heat': 0.641, 'cool': 1.151, 'clean': 0.426, 'begin': 0.751, 'worry': 0.829, 'organized': 0.653, 'up': 0.166, 'fall': 0.319, 'death': 0.516, 'end': 0.821, 'stay': 0.399, 'fire': 0.042, 'minor': 0.249, 'back': 0.204, 'late': 1.256, 'miss': 0.409}",synonym_antonym,0,0.0,0.0,0.0,0.0
953,interested,-0.107,{'uninterested': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
954,step,-0.001,"{'loud': 0.815, 'danger': 0.126, 'ride': 0.982}",synonym_antonym,0,0.0,0.0,0.0,0.0
955,bringing,0.084,{'download': -0.908},antonym,0,0.0,0.0,0.0,0.0
956,readers,0.271,"{'stupidity': -1.093, 'low': -0.214}",synonym_antonym,0,0.0,0.0,0.0,0.0
957,far,-0.33299999999999996,"{'near': 0.104, 'close': 1.103}",antonym,0,0.0,0.0,0.0,0.0
958,town,-0.672,"{'close': 1.103, 'near': 0.104}",antonym,0,0.0,0.0,0.0,0.0
959,water,0.847,"{'dry': -0.306, 'young': -0.595, 'wet': -0.239, 'broken': -0.032, 'connect': -0.406, 'worst': -1.792}",synonym_antonym,0,0.0,0.0,0.0,0.0
960,began,-0.78,{'end': 0.821},antonym,0,0.0,0.0,0.0,0.0
961,deserve,-0.128,"{'change': 0.311, 'agree': 0.305}",antonym,0,0.0,0.0,0.0,0.0
962,forgive,0.038,"{'bound': -0.292, 'lack': -0.328, 'colorful': -0.066}",synonym_antonym,0,0.0,0.0,0.0,0.0
963,almost,0.218,"{'go': -0.151, 'far': -0.333, 'generous': -0.599}",antonym,0,0.0,0.0,1.0,0.91
964,four,0.7090000000000001,{'single': -0.469},antonym,0,0.0,0.0,0.0,0.0
965,searching,-0.051,{'answer': 0.183},synonym_antonym,0,0.0,0.0,0.0,0.0
966,shifters,0.254,{'rotor': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
967,titles,0.33399999999999996,{'female': -1.742},synonym_antonym,0,0.0,0.0,0.0,0.0
968,50,0.081,{'all': -0.003},synonym_antonym,0,0.0,0.0,0.0,0.0
969,use,0.016,{'lack': -0.328},antonym,0,0.0,0.0,0.0,0.0
970,with,0.061,{'stupid': -2.048},antonym,0,0.0,0.0,0.0,0.0
971,happily,0.21899999999999997,{'sadly': -0.781},antonym,1,1.0,0.0,0.0,0.0
972,including,0.763,{'lack': -0.328},antonym,0,0.0,0.0,0.0,0.0
973,amount,-0.18600000000000003,"{'appreciate': 0.192, 'dislike': 0.235, 'large': 0.285, 'fall': 0.319}",synonym_antonym,0,0.0,0.0,0.0,0.0
974,fat,0.027999999999999997,{'thin': -0.416},antonym,0,0.0,0.0,0.0,0.0
975,meeting,0.14,"{'short': -0.226, 'middle': -0.304, 'finish': -0.786}",synonym_antonym,0,0.0,0.0,0.0,0.0
976,received,0.106,{'original': -0.232},synonym_antonym,0,0.0,0.0,0.0,0.0
977,tries,-0.316,"{'begin': 0.751, 'stop': 0.613}",antonym,0,0.0,0.0,0.0,0.0
978,cooking,-0.34700000000000003,"{'cool': 1.151, 'cold': 0.097}",antonym,0,0.0,0.0,0.0,0.0
979,difference,-0.063,"{'agree': 0.305, 'ability': 0.153, 'power': 1.491, 'good': 1.216, 'worth': 0.46, 'wrong': 0.641, 'heat': 0.641, 'order': 0.377, 'cool': 1.151, 'clean': 0.426, 'begin': 0.751, 'similar': 0.43, 'like': 0.137}",synonym_antonym,0,0.0,0.0,0.0,0.0
980,foods,-0.598,"{'cool': 1.151, 'right': 0.219, 'lose': 0.122, 'solid': 1.16, 'fire': 0.042}",synonym_antonym,0,0.0,0.0,0.0,0.0
981,attached,0.022000000000000002,{'off': -0.388},synonym_antonym,0,0.0,0.0,0.0,0.0
982,depressing,-0.253,"{'happy': 0.368, 'happiness': 0.276}",antonym,1,1.0,0.0,0.0,0.0
983,allowed,0.02,{'appear': -0.028},antonym,0,0.0,0.0,0.0,0.0
984,clue,0.02,{'positiveness': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
985,had,0.294,"{'lack': -0.328, 'leave': -0.562, 'far': -0.333, 'stand': -0.849}",synonym_antonym,0,0.0,0.0,0.0,0.0
986,building,0.204,{'make': -0.319},antonym,0,0.0,0.0,0.0,0.0
987,of,0.043,{'thin': -0.416},antonym,0,0.0,0.0,0.0,0.0
